Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TenureBand,SalaryBand,tenure_risk_score,overtime_flag,salary_gap,manager_tenure_ratio,RecruitmentCost,TrainingCost,ProductivityLoss,TotalAttritionCost,Attrition_Probability,Risk_Level
37,0,0,142,2,9,4,3,1,626,1,1,69,3,3,7,2,0,8834,24666,1,0,0,13,3,4,80,1,9,6,3,9,5,7,7,3,2,0,0,2603.0,0.7,8834,17668,13251.0,39753.0,0.5755664081260136,Medium Risk
52,0,2,956,1,6,2,5,1,630,4,1,78,3,2,6,1,0,5577,22087,3,0,1,12,3,2,80,2,18,3,3,10,9,6,9,3,1,0,1,2689.5,0.8181818181818182,5577,11154,8365.5,25096.5,0.12751268879651753,Low Risk
32,1,0,1474,2,11,4,4,1,631,4,1,60,4,2,7,3,1,4707,23914,8,0,0,12,3,4,80,0,6,2,3,4,2,1,2,2,1,0,0,-1524.0,0.4,4707,9414,7060.5,21181.5,0.5745475171174704,Medium Risk
24,0,1,535,2,24,3,3,1,632,4,1,38,3,1,8,4,1,2400,5530,0,0,0,13,3,3,80,2,3,3,3,2,2,2,1,0,3,0,0,-179.0,0.3333333333333333,2400,4800,3600.0,10800.0,0.6762704707385802,Medium Risk
38,0,2,1495,1,10,3,3,1,634,3,0,76,3,2,0,3,1,9824,22174,3,0,0,19,3,3,80,1,18,4,3,1,0,0,0,0,2,1,0,3013.0,0.0,9824,19648,14736.0,44208.0,0.19085578189768906,Low Risk
37,0,2,446,1,1,4,1,1,635,2,0,65,3,2,4,2,1,6447,15701,6,0,0,12,3,2,80,1,8,2,2,6,5,4,3,3,2,0,0,0.0,0.4285714285714285,6447,12894,9670.5,29011.5,0.713653256258538,High Risk
49,0,2,1245,1,18,4,1,1,638,4,1,58,2,5,5,3,0,19502,2125,1,0,1,17,3,3,80,1,31,5,3,31,9,0,9,1,0,0,1,2992.0,0.28125,19502,39004,29253.0,87759.0,0.020626212091071825,Low Risk
24,0,2,691,1,23,3,3,1,639,2,1,89,4,1,6,4,1,2725,21630,1,0,1,11,3,2,80,2,6,3,3,6,5,1,4,3,3,0,1,-162.5,0.5714285714285714,2725,5450,4087.5,12262.5,0.5160565205489791,Medium Risk
26,0,2,703,2,28,2,2,1,641,1,1,66,3,2,7,2,1,6272,7428,1,0,0,20,4,4,80,2,6,5,4,5,3,1,4,2,2,0,0,41.0,0.6666666666666666,6272,12544,9408.0,28224.0,0.5596704689553987,Medium Risk
24,0,2,823,1,17,2,4,1,643,4,1,94,2,1,2,2,1,2127,9100,1,0,0,21,4,4,80,1,1,2,3,1,0,0,0,0,3,1,0,-759.0,0.0,2127,4254,3190.5,9571.5,0.6553992511378431,Medium Risk
50,0,1,1246,0,3,3,3,1,644,1,1,99,3,5,3,2,1,18200,7999,1,0,0,11,3,3,80,1,32,2,3,32,5,10,7,1,0,0,0,745.5,0.2121212121212121,18200,36400,27300.0,81900.0,0.15336326297499897,Low Risk
25,0,2,622,2,13,1,3,1,645,2,1,40,3,1,8,3,1,2096,26376,1,0,0,11,3,3,80,0,7,1,3,7,4,0,6,3,3,0,0,-483.0,0.75,2096,4192,3144.0,9432.0,0.5606054622772287,Medium Risk
24,1,1,1287,1,7,3,1,1,647,1,0,55,3,1,2,3,1,2886,14168,1,0,1,16,3,4,80,1,6,4,3,6,3,1,2,3,3,0,1,0.0,0.2857142857142857,2886,5772,4329.0,12987.0,0.5719978743376595,Medium Risk
30,1,1,448,2,12,4,1,1,648,2,1,74,2,1,8,1,1,2033,14470,1,0,0,18,3,3,80,1,1,2,4,1,0,0,0,0,3,1,0,-546.0,0.0,2033,4066,3049.5,9148.5,0.8154362190235291,High Risk
34,0,2,254,1,1,2,1,1,649,2,1,83,2,1,6,4,1,3622,22794,1,0,1,13,3,4,80,1,6,3,3,6,5,1,3,3,1,0,1,734.5,0.4285714285714285,3622,7244,5433.0,16299.0,0.4045162985541602,Medium Risk
31,1,2,1365,2,13,4,3,1,650,2,1,46,3,2,7,1,0,4233,11512,2,0,0,17,3,3,80,0,9,2,1,3,1,1,2,2,1,0,0,-1998.0,0.5,4233,8466,6349.5,19048.5,0.5216254111688656,Medium Risk
35,0,2,538,1,25,2,4,1,652,1,1,54,2,2,2,4,2,3681,14004,4,0,0,14,3,4,80,0,9,3,3,3,2,0,2,2,1,0,0,795.0,0.5,3681,7362,5521.5,16564.5,0.6469502306470104,Medium Risk
31,0,2,525,2,6,4,3,1,653,1,1,66,4,2,7,4,0,5460,6219,4,0,0,22,4,4,80,2,13,4,4,7,7,5,7,3,1,0,0,-771.0,0.875,5460,10920,8190.0,24570.0,0.27519957697562974,Low Risk
27,0,2,798,1,6,4,3,1,655,1,0,66,2,1,6,3,0,2187,5013,0,0,0,12,3,3,80,2,6,5,2,5,3,0,3,2,3,0,0,-700.5,0.5,2187,4374,3280.5,9841.5,0.3494495221592184,Low Risk
37,0,2,558,2,2,3,2,1,656,4,1,75,3,2,7,3,1,9602,3010,4,0,1,11,3,3,80,1,17,3,2,3,0,1,0,2,2,0,1,3371.0,0.0,9602,19204,14403.0,43209.0,0.528309799081847,Medium Risk
20,0,2,959,1,1,3,1,1,657,4,0,83,2,1,6,2,2,2836,11757,1,0,0,13,3,4,80,0,1,0,4,1,0,0,0,0,3,1,0,-51.5,0.0,2836,5672,4254.0,12762.0,0.7640193002530266,High Risk
42,0,2,622,1,2,4,1,1,659,3,0,81,3,2,0,4,1,4089,5718,1,0,0,13,3,2,80,2,10,4,3,10,2,2,2,3,1,0,0,-2722.0,0.1818181818181818,4089,8178,6133.5,18400.5,0.10031866701064839,Low Risk
43,0,2,782,1,6,4,4,1,661,2,1,50,2,4,5,4,0,16627,2671,4,0,1,14,3,3,80,1,21,3,2,1,0,0,0,0,0,1,1,117.0,0.0,16627,33254,24940.5,74821.5,0.17419111777776558,Low Risk
38,0,2,362,1,1,1,1,1,662,3,0,43,3,1,6,1,2,2619,14561,3,0,0,17,3,4,80,0,8,3,2,0,0,0,0,4,3,1,0,-268.5,0.0,2619,5238,3928.5,11785.5,0.6214099578811118,Medium Risk
43,0,1,1001,1,9,5,3,1,663,4,1,72,3,2,2,3,0,5679,19627,3,0,1,13,3,2,80,1,10,3,3,8,7,4,7,3,1,0,1,2793.0,0.7777777777777778,5679,11358,8518.5,25555.5,0.22428570907805737,Low Risk
48,0,2,1236,1,1,4,1,1,664,4,0,40,2,4,3,1,1,15402,17997,7,0,0,11,3,1,80,1,21,3,1,3,2,0,2,2,0,0,0,-2052.5,0.5,15402,30804,23103.0,69309.0,0.09898523105264533,Low Risk
44,0,2,1112,0,1,4,1,1,665,1,0,50,2,2,1,3,2,5985,26894,4,0,0,11,3,2,80,0,10,1,4,2,2,0,2,0,1,0,0,2892.0,0.6666666666666666,5985,11970,8977.5,26932.5,0.4576377293775325,Medium Risk
34,0,2,204,2,14,3,5,1,666,3,0,31,3,1,8,3,0,2579,2912,1,0,1,18,3,4,80,2,8,3,3,8,2,0,6,3,3,0,1,0.0,0.6666666666666666,2579,5158,3868.5,11605.5,0.39099110070692483,Low Risk
27,1,2,1420,2,2,1,2,1,667,3,1,85,3,1,8,1,0,3041,16346,0,0,0,11,3,2,80,1,5,3,3,4,3,0,2,2,1,0,0,462.0,0.4,3041,6082,4561.5,13684.5,0.33563704691199736,Low Risk
21,0,2,1343,2,22,1,5,1,669,3,1,49,3,1,8,3,2,3447,24444,1,0,0,11,3,3,80,0,3,2,3,3,2,1,2,2,1,0,0,868.0,0.5,3447,6894,5170.5,15511.5,0.7437250686039445,High Risk
44,0,2,1315,1,3,4,4,1,671,4,1,35,3,5,3,4,1,19513,9358,4,0,1,12,3,1,80,1,26,2,4,2,2,0,1,0,0,0,1,2058.5,0.3333333333333333,19513,39026,29269.5,87808.5,0.055579488694383006,Low Risk
22,0,2,604,1,6,1,3,1,675,1,1,69,3,1,6,3,1,2773,12145,0,0,0,20,4,4,80,0,3,3,3,2,2,2,2,0,3,0,0,-114.5,0.6666666666666666,2773,5546,4159.5,12478.5,0.743551056809231,High Risk
33,0,2,1216,2,8,4,2,1,677,3,1,39,3,2,7,3,0,7104,20431,0,0,0,12,3,4,80,0,6,3,3,5,0,1,2,2,2,0,0,873.0,0.3333333333333333,7104,14208,10656.0,31968.0,0.3706901349835494,Low Risk
32,0,2,646,1,9,4,1,1,679,1,0,92,3,2,6,4,1,6322,18089,1,0,1,12,3,4,80,1,6,2,2,6,4,0,5,3,2,0,1,3434.5,0.7142857142857143,6322,12644,9483.0,28449.0,0.47784170576954893,Medium Risk
30,0,1,160,1,3,3,3,1,680,3,0,71,3,1,6,3,0,2083,22653,1,0,0,20,4,3,80,1,1,2,3,1,0,0,0,0,3,1,0,-804.5,0.0,2083,4166,3124.5,9373.5,0.6086302845179518,Medium Risk
53,0,2,238,2,1,1,3,1,682,4,0,34,3,2,7,1,2,8381,7507,7,0,0,20,4,4,80,0,18,2,4,14,7,8,10,1,2,0,0,2150.0,0.6666666666666666,8381,16762,12571.5,37714.5,0.5992939874829158,Medium Risk
34,0,2,1397,1,1,5,1,1,683,2,1,42,3,1,6,4,1,2691,7660,1,0,0,12,3,4,80,1,10,4,2,10,9,8,8,3,3,0,0,-196.5,0.7272727272727273,2691,5382,4036.5,12109.5,0.31885759564793453,Low Risk
45,1,1,306,2,26,4,1,1,684,1,0,100,3,2,7,1,1,4286,5630,2,0,0,14,3,4,80,2,5,4,3,1,1,0,0,0,1,1,0,-1945.0,0.0,4286,8572,6429.0,19287.0,0.4770129456279566,Medium Risk
26,0,2,991,1,6,3,1,1,686,3,0,71,3,1,2,4,1,2659,17759,1,0,1,13,3,3,80,1,3,2,3,3,2,0,2,2,3,0,1,-227.0,0.5,2659,5318,3988.5,11965.5,0.46579595120811634,Medium Risk
37,0,2,482,1,3,3,4,1,689,3,1,36,3,3,4,3,1,9434,9606,1,0,0,15,3,3,80,1,10,2,3,10,7,7,8,3,2,0,0,2987.0,0.7272727272727273,9434,18868,14151.0,42453.0,0.40870147022977454,Medium Risk
29,0,2,1176,2,3,2,3,1,690,2,0,62,3,2,7,3,1,5561,3487,1,0,0,14,3,1,80,1,6,5,2,6,0,1,2,3,1,0,0,-670.0,0.2857142857142857,5561,11122,8341.5,25024.5,0.43889562514765873,Medium Risk
35,0,2,1017,1,6,4,1,1,691,2,1,82,1,2,6,4,2,6646,19368,1,0,0,13,3,2,80,0,17,3,3,17,11,11,8,1,2,0,0,3758.5,0.4444444444444444,6646,13292,9969.0,29907.0,0.7054759100597141,High Risk
33,0,1,1296,1,6,3,1,1,692,3,1,30,3,2,0,4,0,7725,5335,3,0,0,23,4,3,80,1,15,2,1,13,11,4,7,1,2,0,0,914.0,0.5,7725,15450,11587.5,34762.5,0.19481498079804277,Low Risk
54,0,2,397,0,19,4,3,1,698,3,1,88,3,3,1,2,1,10725,6729,2,0,0,15,3,3,80,1,16,1,4,9,7,7,1,3,0,0,0,7632.0,0.1,10725,21450,16087.5,48262.5,0.4640121362392106,Medium Risk
36,0,2,913,1,9,2,3,1,699,2,1,48,2,2,4,2,0,8847,13934,2,0,1,11,3,3,80,1,13,2,3,3,2,0,2,2,2,0,1,2400.0,0.5,8847,17694,13270.5,39811.5,0.4244542594940751,Medium Risk
27,0,2,1115,1,3,4,3,1,700,1,1,54,2,1,6,4,2,2045,15174,0,0,0,13,3,4,80,0,5,0,3,4,2,1,1,2,3,0,0,-842.5,0.2,2045,4090,3067.5,9202.5,0.6121489220924355,Medium Risk
20,1,2,1362,1,10,1,3,1,701,4,1,32,3,1,6,3,2,1009,26999,1,0,1,11,3,4,80,0,1,5,3,1,0,1,1,0,3,1,1,-1878.5,0.5,1009,2018,1513.5,4540.5,0.75082976979346,High Risk
33,1,1,1076,1,3,3,1,1,702,1,1,70,3,1,6,1,2,3348,3164,1,0,1,11,3,1,80,0,10,3,3,10,8,9,7,3,1,0,1,460.5,0.6363636363636364,3348,6696,5022.0,15066.0,0.7891968207777054,High Risk
35,0,0,727,1,3,3,1,1,704,3,1,41,2,1,2,3,1,1281,16900,1,0,0,18,3,3,80,2,1,3,3,1,0,0,0,0,3,1,0,-1605.0,0.0,1281,2562,1921.5,5764.5,0.4498234375161667,Medium Risk
23,0,2,885,1,4,3,3,1,705,1,1,58,4,1,6,1,1,2819,8544,2,0,0,16,3,1,80,1,5,3,4,3,2,0,2,2,3,0,0,-68.5,0.5,2819,5638,4228.5,12685.5,0.6933324203610767,Medium Risk
25,0,2,810,2,8,3,1,1,707,4,1,57,4,2,7,2,1,4851,15678,0,0,0,22,4,3,80,1,4,4,3,3,2,1,2,2,1,0,0,-1380.0,0.5,4851,9702,7276.5,21829.5,0.3567021415814094,Low Risk
38,0,2,243,2,7,4,2,1,709,4,0,46,2,2,7,4,2,4028,7791,0,0,0,20,4,1,80,0,8,2,3,7,7,0,5,3,1,0,0,-2203.0,0.625,4028,8056,6042.0,18126.0,0.14833431442499712,Low Risk
29,0,1,806,1,1,4,1,1,710,2,1,76,1,1,6,4,0,2720,18959,1,0,0,18,3,4,80,1,10,5,3,10,7,2,8,3,3,0,0,-167.5,0.7272727272727273,2720,5440,4080.0,12240.0,0.18555720613100687,Low Risk
48,0,2,817,2,2,1,2,1,712,2,1,56,4,2,7,2,1,8120,18597,3,0,0,12,3,4,80,0,12,3,3,2,2,2,2,0,2,0,0,1889.0,0.6666666666666666,8120,16240,12180.0,36540.0,0.3598127823362252,Low Risk
27,0,1,1410,2,3,1,3,1,714,4,0,71,4,2,7,4,0,4647,16673,1,0,1,20,4,2,80,2,6,3,3,6,5,0,4,3,1,0,1,-1584.0,0.5714285714285714,4647,9294,6970.5,20911.5,0.11679987124733121,Low Risk
37,0,2,1225,1,10,2,1,1,715,4,1,80,4,1,6,4,2,4680,15232,3,0,0,17,3,1,80,0,4,2,3,1,0,0,0,0,1,1,0,1792.5,0.0,4680,9360,7020.0,21060.0,0.538617126511504,Medium Risk
50,0,2,1207,1,28,1,3,1,716,4,1,74,4,1,2,3,1,3221,3297,1,0,1,11,3,3,80,3,20,3,3,20,8,3,8,1,1,0,1,335.0,0.3809523809523809,3221,6442,4831.5,14494.5,0.06198506419167752,Low Risk
34,0,2,1442,1,9,3,3,1,717,4,0,46,2,3,0,2,2,8621,17654,1,0,0,14,3,2,80,0,9,3,4,8,7,7,7,3,2,0,0,1810.0,0.7777777777777778,8621,17242,12931.5,38794.5,0.37675026939035344,Low Risk
24,1,2,693,2,3,2,1,1,720,1,0,65,3,2,7,3,2,4577,24785,9,0,0,14,3,1,80,0,4,3,3,2,2,2,0,0,1,0,0,-1654.0,0.0,4577,9154,6865.5,20596.5,0.953771762729066,High Risk
39,0,2,408,1,2,4,5,1,721,4,0,80,2,2,0,3,2,4553,20978,1,0,0,11,3,1,80,0,20,4,3,20,7,11,10,1,1,0,0,-2258.0,0.4761904761904761,4553,9106,6829.5,20488.5,0.30921134926845856,Low Risk
32,0,2,929,2,10,3,2,1,722,4,1,55,3,2,7,4,2,5396,21703,1,0,0,12,3,4,80,0,10,2,2,10,7,0,8,3,1,0,0,-835.0,0.7272727272727273,5396,10792,8094.0,24282.0,0.12090790764322952,Low Risk
50,1,1,562,2,8,2,5,1,723,2,1,50,3,2,7,3,1,6796,23452,3,0,1,14,3,1,80,1,18,4,3,4,3,1,3,2,2,0,1,565.0,0.6,6796,13592,10194.0,30582.0,0.22996953044486798,Low Risk
38,0,2,827,1,1,4,1,1,724,2,0,33,4,2,0,4,2,7625,19383,0,0,0,13,3,3,80,0,10,4,2,9,7,1,8,3,2,0,0,814.0,0.8,7625,15250,11437.5,34312.5,0.0857272885615278,Low Risk
27,0,2,608,1,1,2,1,1,725,3,0,68,3,3,4,1,1,7412,6009,1,0,0,11,3,4,80,0,9,3,3,9,7,0,7,3,2,0,0,965.0,0.7,7412,14824,11118.0,33354.0,0.23618307769154842,Low Risk
32,0,2,1018,1,3,2,1,1,727,3,0,39,3,3,5,4,2,11159,19373,3,0,0,15,3,4,80,0,10,6,3,7,7,7,7,3,0,0,0,-5351.0,0.875,11159,22318,16738.5,50215.5,0.15154792813334003,Low Risk
47,0,2,703,2,14,4,2,1,728,4,1,42,3,2,7,1,2,4960,11825,2,0,0,12,3,4,80,0,20,2,3,7,7,1,7,3,1,0,0,-1271.0,0.875,4960,9920,7440.0,22320.0,0.07708062405208384,Low Risk
40,0,1,580,2,5,4,1,1,729,4,1,48,2,3,7,1,1,10475,23772,5,0,1,21,4,3,80,1,20,2,3,18,13,1,12,1,0,0,1,4244.0,0.631578947368421,10475,20950,15712.5,47137.5,0.22994638923621277,Low Risk
53,0,2,970,1,7,3,1,1,730,3,1,59,4,4,5,3,1,14814,13514,3,0,0,19,3,3,80,0,32,3,3,5,1,1,3,2,0,0,0,-1696.0,0.5,14814,29628,22221.0,66663.0,0.01699594082768579,Low Risk
41,0,2,427,0,10,4,0,1,731,2,1,73,2,5,3,4,0,19141,8861,3,0,0,15,3,2,80,3,23,2,2,21,6,12,6,1,0,0,0,1686.5,0.2727272727272727,19141,38282,28711.5,86134.5,0.4773865143465058,Medium Risk
60,0,2,1179,2,16,4,2,1,732,1,1,84,3,2,7,1,2,5405,11924,8,0,0,14,3,4,80,0,10,1,3,2,2,2,2,0,1,0,0,-826.0,0.6666666666666666,5405,10810,8107.5,24322.5,0.5859545575314984,Medium Risk
27,0,1,294,1,10,2,1,1,733,4,1,32,3,3,4,1,0,8793,4809,1,0,0,21,4,3,80,2,9,4,2,9,7,1,7,3,2,0,0,2346.0,0.7,8793,17586,13189.5,39568.5,0.29939064302023805,Low Risk
41,0,2,314,0,1,3,0,1,734,4,1,59,2,5,3,3,1,19189,19562,1,0,0,12,3,2,80,1,22,3,3,22,7,2,10,1,0,0,0,1734.5,0.4347826086956521,19189,38378,28783.5,86350.5,0.047882268995966946,Low Risk
50,0,2,316,2,8,4,2,1,738,4,1,54,3,1,8,2,1,3875,9983,7,0,0,15,3,4,80,1,4,2,3,2,2,2,2,0,1,0,0,1296.0,0.6666666666666666,3875,7750,5812.5,17437.5,0.6885720517303471,Medium Risk
28,1,2,654,1,1,2,1,1,741,1,0,67,1,1,6,2,2,2216,3872,7,0,1,13,3,4,80,0,10,4,3,7,7,3,7,3,3,0,1,-671.5,0.875,2216,4432,3324.0,9972.0,0.8398625511322119,High Risk
36,0,0,427,1,8,3,1,1,742,1,0,63,4,3,5,1,1,11713,20335,9,0,0,14,3,1,80,1,10,2,3,8,7,0,5,3,0,0,0,-4797.0,0.5555555555555556,11713,23426,17569.5,52708.5,0.3871330661731513,Low Risk
38,0,2,168,1,1,3,1,1,743,3,0,81,3,3,4,3,2,7861,15397,4,0,1,14,3,4,80,0,10,4,4,1,0,0,0,0,2,1,1,1414.0,0.0,7861,15722,11791.5,35374.5,0.5945048108697201,Medium Risk
44,0,0,381,1,24,3,3,1,744,1,1,49,1,1,2,3,2,3708,2104,2,0,0,14,3,3,80,0,9,5,3,5,2,1,4,2,1,0,0,822.0,0.6666666666666666,3708,7416,5562.0,16686.0,0.5063274781311762,Medium Risk
47,0,1,217,2,3,3,3,1,746,4,0,49,3,4,7,3,0,13770,10225,9,0,1,12,3,4,80,2,28,2,2,22,2,11,13,1,0,0,1,7539.0,0.5652173913043478,13770,27540,20655.0,61965.0,0.812967469021782,High Risk
30,0,2,501,2,27,5,2,1,747,3,1,99,3,2,7,4,0,5304,25275,7,0,0,23,4,4,80,1,10,2,2,8,7,7,7,3,1,0,0,-927.0,0.7777777777777778,5304,10608,7956.0,23868.0,0.7300423380352329,High Risk
29,0,2,1396,2,10,3,1,1,749,3,1,99,3,1,8,3,2,2642,2755,1,0,0,11,3,3,80,0,1,6,3,1,0,0,0,0,3,1,0,63.0,0.0,2642,5284,3963.0,11889.0,0.6033980957671353,Medium Risk
42,1,1,933,1,19,3,3,1,752,3,1,57,4,1,6,3,0,2759,20366,6,0,1,12,3,4,80,0,7,2,3,2,2,2,2,0,3,0,1,-128.5,0.6666666666666666,2759,5518,4138.5,12415.5,0.7006350936207094,High Risk
43,0,1,775,2,15,3,1,1,754,4,1,47,2,2,7,4,1,6804,23683,3,0,0,18,3,3,80,1,7,5,3,2,2,2,2,0,2,0,0,573.0,0.6666666666666666,6804,13608,10206.0,30618.0,0.3806485900463495,Low Risk
34,0,2,970,1,8,2,3,1,757,2,0,96,3,2,0,3,2,6142,7360,3,0,0,11,3,4,80,0,10,2,3,5,1,4,3,2,2,0,0,-669.0,0.5,6142,12284,9213.0,27639.0,0.49423516258754735,Medium Risk
23,0,2,650,1,9,1,3,1,758,2,1,37,3,1,2,1,1,2500,4344,1,0,0,14,3,4,80,1,5,2,4,4,3,0,2,2,3,0,0,-386.0,0.4,2500,5000,3750.0,11250.0,0.612618832517742,Medium Risk
39,0,2,141,0,3,3,0,1,760,3,0,44,4,2,1,2,1,6389,18767,9,0,0,15,3,3,80,1,12,3,1,8,3,3,6,3,2,0,0,3296.0,0.6666666666666666,6389,12778,9583.5,28750.5,0.7649049586986683,High Risk
56,0,2,832,1,9,3,3,1,762,3,1,81,3,4,0,4,1,11103,20420,7,0,0,11,3,3,80,0,30,1,2,10,7,1,1,3,0,0,0,4292.0,0.0909090909090909,11103,22206,16654.5,49963.5,0.09664506602319133,Low Risk
40,0,2,804,1,2,1,3,1,763,4,0,86,2,1,6,4,2,2342,22929,0,0,1,20,4,4,80,0,5,2,2,4,2,2,3,2,3,0,1,-545.5,0.6,2342,4684,3513.0,10539.0,0.35610478205499013,Low Risk
27,0,2,975,1,7,3,3,1,764,4,0,55,2,2,0,1,2,6811,23398,8,0,0,19,3,1,80,0,9,2,1,7,6,0,7,3,2,0,0,0.0,0.875,6811,13622,10216.5,30649.5,0.6439020601099699,Medium Risk
29,0,2,1090,2,10,3,2,1,766,4,1,83,3,1,8,2,0,2297,17967,1,0,0,14,3,4,80,2,2,2,3,2,2,2,2,0,3,0,0,-282.0,0.6666666666666666,2297,4594,3445.5,10336.5,0.49692597553848666,Medium Risk
53,0,2,346,1,6,3,1,1,769,4,1,86,3,2,2,4,2,2450,10919,2,0,0,17,3,4,80,0,19,4,3,2,2,2,2,0,3,0,0,-436.0,0.6666666666666666,2450,4900,3675.0,11025.0,0.09499407222099948,Low Risk
35,0,0,1225,1,2,4,1,1,771,4,0,61,3,2,0,1,0,5093,4761,2,0,0,11,3,1,80,1,16,2,4,1,0,0,0,0,1,1,0,-1718.0,0.0,5093,10186,7639.5,22918.5,0.1471931407252156,Low Risk
32,0,1,430,1,24,4,1,1,772,1,1,80,3,2,2,4,1,5309,21146,1,0,0,15,3,4,80,2,10,2,3,10,8,4,7,3,1,0,0,2423.0,0.6363636363636364,5309,10618,7963.5,23890.5,0.38947312009238566,Low Risk
38,0,2,268,1,2,5,3,1,773,4,1,92,3,1,6,3,1,3057,20471,6,0,1,13,3,2,80,1,6,0,1,1,0,0,1,0,1,1,1,169.5,0.5,3057,6114,4585.5,13756.5,0.7428095871216467,High Risk
34,0,2,167,1,8,5,1,1,775,2,0,32,3,2,4,1,0,5121,4187,3,0,0,14,3,3,80,1,7,3,3,0,0,0,0,4,1,1,0,-1326.0,0.0,5121,10242,7681.5,23044.5,0.5453437037836057,Medium Risk
52,0,2,621,2,3,4,2,1,776,3,1,31,2,4,3,1,1,16856,10084,1,0,0,11,3,1,80,0,34,3,4,34,6,1,16,1,0,0,0,-598.5,0.4571428571428571,16856,33712,25284.0,75852.0,0.016714092326639677,Low Risk
33,1,2,527,1,1,4,4,1,780,4,1,63,3,1,6,4,2,2686,5207,1,0,1,13,3,3,80,0,10,2,2,10,9,7,8,3,3,0,1,-201.5,0.7272727272727273,2686,5372,4029.0,12087.0,0.4712485344908475,Medium Risk
25,0,2,883,2,26,1,3,1,781,3,0,32,3,2,7,4,2,6180,22807,1,0,0,23,4,2,80,0,6,5,2,6,5,1,4,3,2,0,0,-51.0,0.5714285714285714,6180,12360,9270.0,27810.0,0.5563278166835595,Medium Risk
45,0,2,954,2,2,2,5,1,783,2,1,46,1,2,8,3,2,6632,12388,0,0,0,13,3,1,80,0,9,3,3,8,7,3,1,3,2,0,0,4053.0,0.1111111111111111,6632,13264,9948.0,29844.0,0.5283833026335346,Medium Risk
23,0,2,310,1,10,1,3,1,784,1,1,79,4,1,6,3,2,3505,19630,1,0,0,18,3,4,80,0,2,3,3,2,2,0,2,0,1,0,0,617.5,0.6666666666666666,3505,7010,5257.5,15772.5,0.7261969776195225,High Risk
47,1,1,719,2,27,2,1,1,785,2,0,77,4,2,7,3,2,6397,10339,4,0,1,12,3,4,80,0,8,2,3,5,4,1,3,2,2,0,1,166.0,0.5,6397,12794,9595.5,28786.5,0.5477273881266922,Medium Risk
34,0,2,304,2,2,3,4,1,786,4,1,60,3,2,7,4,2,6274,18686,1,0,0,22,4,3,80,0,6,5,3,6,5,1,4,3,2,0,0,43.0,0.5714285714285714,6274,12548,9411.0,28233.0,0.24735764234140623,Low Risk
55,1,2,725,1,2,3,3,1,787,4,1,78,3,5,3,1,1,19859,21199,5,0,1,13,3,4,80,1,24,2,3,5,2,1,4,2,0,0,1,2404.5,0.6666666666666666,19859,39718,29788.5,89365.5,0.059802998975069306,Low Risk
36,0,0,1434,2,8,4,1,1,789,1,1,76,2,3,7,1,2,7587,14229,1,0,0,15,3,2,80,0,10,1,3,10,7,0,9,3,2,0,0,1356.0,0.8181818181818182,7587,15174,11380.5,34141.5,0.26785692414414747,Low Risk
52,0,0,715,1,19,4,3,1,791,4,1,41,3,1,6,4,1,4258,26589,0,0,0,18,3,1,80,1,5,3,3,4,3,1,2,2,1,0,0,1370.5,0.4,4258,8516,6387.0,19161.0,0.17260032651203355,Low Risk
26,0,1,575,1,1,2,1,1,792,1,0,71,1,1,2,4,0,4364,5288,3,0,0,14,3,1,80,1,5,2,3,2,2,2,0,0,1,0,0,1478.0,0.0,4364,8728,6546.0,19638.0,0.7956347184895162,High Risk
29,0,2,657,1,27,3,3,1,793,2,0,66,3,2,0,3,1,4335,25549,4,0,0,12,3,1,80,1,11,3,2,8,7,1,1,3,1,0,0,-2476.0,0.1111111111111111,4335,8670,6502.5,19507.5,0.4963518785017435,Medium Risk
26,1,2,1146,2,8,3,5,1,796,4,1,38,2,2,7,1,2,5326,3064,6,0,0,17,3,3,80,0,6,2,2,4,3,1,2,2,1,0,0,-905.0,0.4,5326,10652,7989.0,23967.0,0.8014793474876354,High Risk
34,0,2,182,1,1,4,1,1,797,2,0,72,4,1,6,4,2,3280,13551,2,0,0,16,3,3,80,0,10,2,3,4,2,1,3,2,1,0,0,392.5,0.6,3280,6560,4920.0,14760.0,0.4221269673685708,Medium Risk
54,0,2,376,1,19,4,3,1,799,4,0,95,3,2,4,1,0,5485,22670,9,0,1,11,3,2,80,2,9,4,3,5,3,1,4,2,1,0,1,-962.0,0.6666666666666666,5485,10970,8227.5,24682.5,0.4006080752795808,Medium Risk
27,0,1,829,2,8,1,2,1,800,3,1,84,3,2,7,4,1,4342,24008,0,0,0,19,3,2,80,1,5,3,3,4,2,1,1,2,1,0,0,-1889.0,0.2,4342,8684,6513.0,19539.0,0.33213716048966324,Low Risk
